start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,NOMBRE DEL CENTRO EDUCATIVO,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La comunidad y las relaciones.","En general, mi experiencia se relaciona con.../La filosofía de la institución.","En general, mi experiencia se relaciona con.../Aprendizaje y crecimiento.","En general, mi experiencia se relaciona con.../Los problemas como oportunidades.","En general, mi experiencia se relaciona con.../Premios y reconocimiento.","En general, mi experiencia se relaciona con.../Autonomía y soporte.","En general, mi experiencia se relaciona con.../Desarrollo general del estudiante.","En general, mi experiencia se relaciona con.../Crecimiento personal y logros.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que constaste, cuál fue tu rol como agente educativo ",_id,_uuid,_submission_time,_validation_status,_index,tipo,grupo,jornada
2020-11-11T09:49:34.154-05:00,2020-11-11T09:55:29.425-05:00,2020-11-10,Sí,2020-11-11,Chocó,,CAMPO VERDE,La historia de la practica de lactancia materna fue muy significativa para las madres de la comunidad donde laboro ya que las mamitas nl les daban el seno a los niños des pues de haber recibido la orientacion se noto el cambio de postura al interior de la comunidad,Historia la lactancia materna,Alegría,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,Lactancia materna,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Sostenibilidad.,0,1,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136675019,68698dfe-e765-4dac-ad49-c3110236f4c1,2020-11-11T14:55:40,,196,,,
2020-11-11T16:07:28.955-05:00,2020-11-11T16:14:49.601-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,CORSERVIMOS,Mis esperiencias de vida,Mis emociones,Motivación,De vez en cuando,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,Ninguno,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136757339,150428db-e2ec-4573-a28e-f9f7484e7210,2020-11-11T21:15:01,,197,,,
2020-11-11T09:48:21.310-05:00,2020-11-11T09:56:59.990-05:00,2020-11-10,Sí,2020-11-11,Bogotá,,FUNDACION PADRE DAMIAN,en la pandemia perdi mi tranajo pero consegui otro que me ha permitido aprender cosas nuevas y eso me da mucha felicidad ya qye en elque tenia era muy poco el crecimiento personal,hashtag # soy feliz,Alegría,De vez en cuando,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Otro,yo,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,1,1,0,1,0,Pensamiento Crítico. Manejo de herramientas tecnológicas. Creatividad e Innovación.,0,0,1,0,1,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",136675530,d335bbbe-a326-4a0b-913c-85698eb8a51c,2020-11-11T14:57:10,,198,,,
2020-11-11T09:22:54.740-05:00,2020-11-11T09:58:46.119-05:00,2020-11-10,Sí,2020-11-11,Chocó,,SAN MARTIN DE PORRES,"lo mas significativo fue una madre que no llevo al niño al hogar infantil y cuando se le llamo para saber los motivos dijo que lo iba a retirar, se le pidio que llegara a la institucion y cuando lo hizo llevo al niño con ella y con solo ver al niño me asuste porque estaba demasiado agitado y se lo quite a la madre de las manos y lo lleve corriendo al hospital y despues de atenderlo el medico dijo que un minuto mas que hubiera pasado sin atencion  medica no se estaria contando con vida  hasta el dia de hoy.",estar en el momento oportuno en el lugar adecuado,Motivación,De vez en cuando,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,136675628,1ae6a79a-6e24-46f0-b13a-ea23de11f5ce,2020-11-11T14:57:27,,199,,,
2020-11-11T09:36:00.893-05:00,2020-11-11T09:59:55.150-05:00,2020-11-10,Sí,2020-11-11,Bogotá,,FUNDACION PADRES DAMIAN HI LA HORMIGUITA,"tengo una experiencia muy bonita que tuve con una familia el cual debiamos apartir de todo lo que esta pasando con la pandemia elaborar un cuento relacionado con el hogar, fue muy gratificante ver cuando me enviaron la evidencia que hay estaba yo hecha en plastilina y que el cuento se trataba de mi y la felicidad que la familia siente con mi labor, verdaderamente me lleno de nostalgia y felicidad observar que estos aprendizajes llegan a las casa y que los padres de familia lo aprecien de esta manera, fue algo bastante significativo para mi como docente y como persona me invita a ser mejor y dar siempre sin esperar nada a cambio",hashtag#todo empezó así con mi profe,Orgullo,De vez en cuando,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136676561,48cf6b43-118d-45be-a371-0bab3972c140,2020-11-11T15:00:09,,200,,,
2020-11-11T10:01:28.909-05:00,2020-11-11T10:04:03.259-05:00,2020-11-10,Sí,2020-11-11,Bogotá,,FUNDACION PADRE DAMIAN,vivo en una familia llena de amor y con humildad pero rica en valores y respet,familia granadilla,Alegría,De vez en cuando,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136677846,8f7484b1-efd3-4bf6-a3e5-f4729846212d,2020-11-11T15:04:15,,201,,,
2020-11-11T09:09:00.993-05:00,2020-11-11T10:04:32.017-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,CORPORACION COMUNITARIA NUTRIR,"Cuando empezó la pandemia sentí mucho miedo, porque pensé que no iba a poder cumplir con mi labor como agente educativa, ya que mi UDS queda en la parte alta de la Sierra Nevada, se me vinieron muchas cosas a mi cabeza, pensaba en la señal, para la comunicación con los usuarios, pero gracias a Dios de 50 usuarios que manejo, pude contactarme con 43, por vía telefónica y con los 7 que fue imposible la comunicación, bajo la directrices de mis coordinadoras implementé estrategias pedagógicas en la entrega de RPP, teniendo en cuenta que es el día que veo a los 50 cuidadores, ha sido una experiencia muy bonita, donde las familias ha fortalecidos sus vínculos afectivos por medio de las 14 practicas trabajadas en los acompañamientos telefónicos y el día de la entrega de complementos, exploraciones que puedo evidenciar en un grupo WhatsaApp que organicé por medio de vídeos y fotografías que son enviadas por las diferentes familias. Hoy puedo decir que lo pudimos lograr.",¡Se pudo lograr!,Motivación,Todo el tiempo,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Otro,"Familias, niños y niñas, agente educativo.",Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136678083,d1bcf7eb-2964-4511-bee2-6c0871a49925,2020-11-11T15:04:44,,202,,,
2020-11-11T09:58:46.222-05:00,2020-11-11T10:07:47.188-05:00,2020-11-10,Sí,2020-11-11,Chocó,,SAN MARTIN DE PORRES,"Un niño que no lo fue un dia al kinder y al averiuguar a la mdre dijo qiue lo iba aretirar se le pidio llegar a la institucion y cuando lo hizo llevo al niño y al ver el niño que estaba agitado se lo quite y corri al hospital con el y despues de atenderlo el medico dijo que si hubiera pasado un minuto mas sin atencion medica, el niño no estaria con vida hasta el dia de hoy.",estar en el momento oportuno en el lugar justo,Motivación,Única vez,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136678681,db9c9c82-1775-47f6-a7a8-97241785fb14,2020-11-11T15:06:25,,203,,,
2020-11-11T09:40:52.223-05:00,2020-11-11T10:06:44.636-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,SEMILLAS DE AMOR,"Mi situación fue durante el tiempo q          iniciq inicio como madre comunitariad             e iniciar mi labor,una niña estuvo llorando toda la mañana,pero ya estaba adaptada y no entendía porque lloraba traté por largo rato buscando calmarla,ofreciéndole juguete,le cantaba,la consentia y todos mis esfuerzos eran en vano. Después del largo y agitado tiempo llego la hora del descanso de la niña.Empiezo a desvestirla y cuando llego a quitarle sus zapatos lloro más fuerte con un grupo.y fue entonces que descubrí que la niña le apretaban los zapatos.",La intuición es la clave,Tristeza,Única vez,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Resolución de problemas.,0,0,0,1,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,136678928,409080e4-a249-480e-bd51-a264122c90ad,2020-11-11T15:06:57,,204,,,
2020-11-11T10:04:50.041-05:00,2020-11-11T10:10:44.128-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,CHUIQUITIN,Bueno la narrativa. Es que cada día que pasa me hacen falta mis niños.  Y cuando los beo me dan .muchas ganas. De apapacarlos,Mi   encuentro en tiempos de coronavirus,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136680519,9ad7126a-bde9-41b4-a6e4-810d856ec4ab,2020-11-11T15:10:57,,205,,,
2020-11-11T09:08:28.509-05:00,2020-11-11T10:11:08.704-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,AEIOTU CRISTO REY,Tengo una familia que al inicio del programa que empezamos presenciales manifestó que ella no tenía tiempo para estar jugando con pelaos hoy en día esa madre se muestra muy interesada en las llamadas y las experiencias que la maestra le recomienda realizar con la niña y cuando no le toca llamada escribe y pregunta lo significativo es que ella hoy manifiesta que a través del juego con su hija a aprendido a conocer la importancia de brindarle amor a sus hijos día a dia,Aprendiendo con mi hija,Alegría,De vez en cuando,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136680649,ca1705bb-07ba-401b-9423-4ff529a65053,2020-11-11T15:11:21,,206,,,
2020-11-11T09:20:07.619-05:00,2020-11-11T10:11:57.483-05:00,2020-11-10,Sí,2020-11-11,Bogotá,,HOGAR JARDIN INFANTIL COMPARTIR SUBA II,"Con los niños hay muchas historias que contar: soy manipuladora de alimentos y es muy grato cuando les sirvo los alimentos y ellos los disfrutan, cuando desde su puesto gritan está muy rico quiero más como, ¿lo preparaste tú? ¿Me puedes enseñar?, yo quiero cocinar, cuando grande voy ha ser chef, a veces se acercan y preguntan ¿quién cocino? está muy delicioso, y en otras ocasiones me dicen le falto sal, las verduras no me gustaron mañana prepara la que a mí me gusta listo?, cuando preparamos comidas saludables y le ponemos alegría al servirlos les llama la atención y lo disfrutan, sus rostros lo dicen todo cada día nos sorprenden con algo diferente",Ser la mejor chef para los niños la salud es un compromiso,Motivación,Todo el tiempo,Aprendizaje y crecimiento. Premios y reconocimiento. Crecimiento personal y logros.,0,0,1,0,1,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,1,1,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,136680839,08558310-4783-4778-a01a-5b7d8e79e905,2020-11-11T15:12:07,,207,,,
2020-11-11T09:03:08.888-05:00,2020-11-11T10:12:40.936-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,NUEVO AMANECER,"Crear acercamiento con las familias por medios de la llamadas como es de forma individual he tenido la oportunidad de conocerlas mas a fondo en cuanto a lo que sienten, necesitan, problemas familiares, poder aconsejarlas en momentos importantes y que observo que han encontrado en mi no a la agente educativa ni a la profesora si no una persona de confianza que las escuha y les genera seguridad, ayudarlas con el desarrolo de los niños durante las conversaciones he notado que han aprendido cosas nuevas que son importante para sus niño y las veo motivada y me gusta cuando me dicen gracias seño lo tendre encuanta generando en mi un sentimiento de satisfacion y llamarlas es un placer",#Cuenta conmigo,Motivación,Todo el tiempo,La comunidad y las relaciones. Aprendizaje y crecimiento. Crecimiento personal y logros.,1,0,1,0,0,0,0,1,0,Familias y otras personas significativas,No aplica,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo. Manejo de la Información y Comunicación. Vida y Carrera.,1,0,0,0,0,1,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136680965,d6243417-bd68-4e1f-9938-3c067218b28e,2020-11-11T15:12:52,,208,,,
2020-11-11T10:13:18.784-05:00,2020-11-11T10:16:28.177-05:00,2020-11-10,Sí,2020-11-11,La Guajira,,CDI 2DE FEBRERO,Me hubiera gustado compartir este año con los niños ya que por la pandemia no se pudo,#PorUnNuevoEnRencuentro,Motivación,Única vez,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,136681881,28914db3-a7f4-4459-8ba9-020862dae3cc,2020-11-11T15:16:40,,209,,,
2020-11-11T10:00:20.711-05:00,2020-11-11T10:18:20.903-05:00,2020-11-10,Sí,2020-11-11,Bogotá,,FUNDACION HOGAR INTEGRAL,"En estos momentos tengo una niña que a pesar de tener a sus padres no puede contar con ellos ya que el padre es una persona de la tercera edad y la mamá muestra una actitud desinteresada  por brindar cualquier acompañamiento y atención a su hija, la niña vive con la abuelita que tiene 85 años, ellas viven solas y la abuelita es quien se encarga del cuidado de la niña, es una situación preocupante ya que por las circunstancias no puedo colaborarle a la niña como yo quisiera ya que carecen de las herramientas tecnológicas para poder apoyarla de una forma integral, se cumple con la entrega de la RPP , pero es caso imposible garantizar en un 100% la nutrición de la menor , por otro lado siento tristeza de pensar que va hacer el futuro de esta niña ya que los padres no tiene",#Futuroincierto,Tristeza,De vez en cuando,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,1,1,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136682936,e0c447b5-edfc-44b7-a991-7b726478ae03,2020-11-11T15:18:36,,210,,,
2020-11-11T09:32:26.823-05:00,2020-11-11T10:19:19.975-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,CDI SEMILLAS DE AMOR,"Una Madre Comunitaria en el año 1989 en el municipio del piñón magdalena participe en la capacitación de 3 meses  para ser elegida como madre comunitaria para mi fue muy hermoso ya que me encantan los niños tuve la hermosa oportunidad de laborar en lo que me gusta, con una preparación academia muy pobre ya que solo había estudiado hasta séptimo ya casado con una hija y así fue pasando el tiempo continuaba en mi trabajo dando todo lo mejor de mi hasta que un día se me presentó la oportunidad de estudiar y terminar mí bachillerato luego segui trabajo con mas ganas y Amor cada día me llenava de fuerzas y dedicación para hacer mi trabajo excelente.paso mucho tiempo y un día el ICBC fue muy bueno con nosotras las madres comunitarias que nos ayudó a seguir siendo unas profesionales con sus constantes capacitaciones y la mas importante para mí en mi vida personal profesional y laboral es a ver estudio atención a la primera infancia con el sena  que me ha servido de mucho ya que estoy poniendo en práctica en mi vida en mí trabajo con mi familia y lo mas importante con la comunidad gracias a Dios por brindarme está bonita oportunidad en la que me he sentido feliz y agradecida .me ha tocado duro  por que soy madre y padre para mis hijos pero con la ayuda de Dios logré sacarlos adelante tengo una hija ingeniería en sistemas 2 nietos mí hijo varón estudia administración de empresa ya es independiente . Mis hijos son todo  para mí, ahora vivo sola y mi dedicación es para el trabajo hermoso que tengo. Dios ha sido muy bueno conmigo nunca me abandona ya que cada día me manda angelitos para que siga adelante. Me siento muy agradecida con todas las oportunidades que icbf me ha brindado por sus capacitación para mejorar mí cálida de vida y laboral. Mis niños son la compañía mas hermosa que he tenido a lo largo de mí vida por que desde mi niñez siempre estuve redeada de niños y sentí que me hacían sentir bien y sin darme cuenta me enamoré de mí trabajo al que Amo y le debo mucho de lo que soy. Historia anécdotas alegría tristeza felicidades etcétera. Gracias a ustedes mis profes de conecta con su su sabiduría me han enseñado mucho mil  gracias por este viaje de emociones gracias Ana Milena Polo Ortega de el piñón magdalena grupo 7",Una Madre Comunitaria Feliz,Alegría,Todo el tiempo,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,136683257,8cb514a8-3283-40ab-af44-4856b486bd41,2020-11-11T15:19:32,,211,,,
2020-11-11T09:23:43.779-05:00,2020-11-11T10:27:36.008-05:00,2020-11-10,Sí,2020-11-11,Bogotá,,ASOCIACION VIVIENDO SONANDO Y JUGANDO,"en nuestro trabajo encontramos muchas situaciones diarias de nuestras familias , gracias a DIOS en estos momentos por los que estamos a travesando no han transcurrido situaciones fructuosas para mis familias , pero si entre tantas situaciones destaco una de Juliana una niña que de tan solo 14 meses sus padres no sabian que hacer pues ella no recibe alimento y estaba en seguimiento nutricional , pues con la señora que me colaboraba nos pusimos a la tarea para ese tiempo yo estaba haciendo la licenciatura en pedagogia y con ayuda de conocimientos adquiridos acompañamiento de mis profesores logramos que ella poco a poco fuera adquiriendo el habito de recibir alimentos de una manera agradable sin que cada ves que viera el plato de sus compañeros o la señora que preparaba los alimentos salir de la cocina lloraba , hoy esa niña fragil baja de peso la cual llego con unos padres angustiados por que los culpaban de negligencia con su pequeña  son una familia agradecida pues ella ya tiene 7 años es una niña grande si delgada pero con un peso acorde apara su edad al igual que su estatura . fue un duro trabajo pero gratificante ver la gratitud y el amor que me expresan los padres y la niña cada ves que me los encuentro o me escriben pues no he perdido contacto con ellos . esos actos son lo que hacen que dia a dia ame mas mi labor , mi trabajo, mis familias , y mis niños. gracias a ellos soy cada dia mejor persona , profesora, madre etc. amo lo que soy y lo que hago",# CON AMOR TODO ES POSIBLE,Motivación,De vez en cuando,Otro,0,0,0,0,0,0,0,0,1,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,136685920,c5d05821-74ed-4670-a798-6fe49befcd25,2020-11-11T15:27:45,,212,,,
2020-11-11T09:06:01.726-05:00,2020-11-11T10:29:57.756-05:00,2020-11-10,Sí,2020-11-11,Bogotá,,LUNA MAGICA,una situacion significativa fue cuando realice una llamada virtual donde no vernos durante un tiempo y manifestar cuanto los extrañamos terminamos termine llorando y algunos de ellos aproveche para enseñar la importancia de manifestar nuestras emociones y aprenderlas a manejar .,#,Motivación,De vez en cuando,La comunidad y las relaciones. Aprendizaje y crecimiento. Crecimiento personal y logros.,1,0,1,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Sostenibilidad. Resolución de problemas. Manejo de la Información y Comunicación.,0,1,0,1,0,1,0,0,Potenciar el desarrollo de los niños y las niñas.,136686612,ef4965df-4a52-4324-ae82-ac5d46fcbb07,2020-11-11T15:30:09,,213,,,
2020-11-11T09:32:42.453-05:00,2020-11-11T10:33:09.467-05:00,2020-11-10,Sí,2020-11-11,Magdalena,,MIS ESFUERZOS,"Hoy quiero compartir con ustedes esta historia significativa para mí ,a lo largo de mi vida como madre fami me han pasado muchas cosas pero está me marco , en mi comunidad habían 4 niñas venezolanas que la mamá no las cuidaba porque según ella ""salia a trabajar""la niña de 10 años cuidaba a la de 8 años, a la de 2 años y a la de 6 meses pero andaban a la deriva siempre , un día durante una charla educativa una de mis usuarias expreso que cuando esas niñas llegaban a coger los juguetes de su hija ella como madre se lo notaba porque esas niñas paraba sucias , llenas de orines, con mocos, e.t.c , esto me produjo mucha tristeza y a la vez rabia ya que se refería a unas niñas, esto me motivo a buscar la niña de 2 años comprarle ropa y peinarla para llevármela a la salida pedagógica que tenía con las usuarias del fami y cuando ellas llegaron se miraban asombradas de que hacía esa niña ahí en mi casa y una de ellas me preguntó que quien era la niña , conciente de que era una de las que estaba en la calle, y yo le respondí que es mi hija , mi invitada especial y cuando fuimos a la salida yo la trate y la hice sentir como la hija hembra que nunca tuve , desde ahí esas usuarias y la comunidad enteres empezó a ver esa niña con otros ojos , y a tratarla con amor y respeto, algunas personas dicen que yo le di Status , pero realmente esto fue de gran alegría para mí y para mi familia ya que desde entonces la niña está viviendo conmigo , la mamá me dió la custodia y ya me dice mami, ya habla cosa que no hacía y ha entendido que ella tiene 2 mamás,las siguientes charlas fueron de sensibilización para que entendieran que aunque su situación o aspecto no sea el mejor , deben recordar que son niño@s, agentes de derechos, ternura viva , hoy en día esa y las otras usuarias tratan a la niña con mucho amor como la hija de la profe y la vida de la niña ha cambiado mucho , esto me causa alegría porque yo siempre quise tener una hija hembra y siento que con ella se ha dado esa oportunidad",#amamecuandomenoslomerescaporqueescuandomaslonecesito#,Alegría,Única vez,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,NA,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,136687436,f8b983e8-f4ed-430a-ae98-45c69a68ec5d,2020-11-11T15:33:20,,214,,,
